Bot Name,Util,one,Log Analysis,Calculation2,Calculation3,Calculation1,Category,City (group),City,Country,Bot Owner,Discount,Number of Records (copy),Number of Records,Date,Postal Code,Process Name,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Schedule 1,Schedule,Ship Date,State,Status,Sub-Category
XP-21865,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Xylona Preis,0.2,2,1,03-11-2016,90049,CA-2016-109365,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",15.7992,12,West,4483,43.584,5,5,08-11-2016,California,Active,4
XP-21865,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Xylona Preis,0,2,1,03-11-2016,90049,CA-2016-109365,OFF-PA-10001725,Xerox 1892,56.9772,3,West,4484,116.28,5,5,08-11-2016,California,Active,13
XP-21865,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Xylona Preis,0.2,2,1,03-11-2016,90049,CA-2016-109365,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,3.0212,2,West,4485,9.296,5,5,08-11-2016,California,Active,4
XP-21865,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Xylona Preis,0,2,1,03-11-2016,90049,CA-2016-109365,OFF-PA-10000477,Xerox 22,9.3312,3,West,4486,19.44,5,5,08-11-2016,California,Active,13
XP-21865,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Xylona Preis,0,2,1,03-11-2016,90049,CA-2016-109365,OFF-PA-10004359,Multicolor Computer Printout Paper,150.984,3,West,4487,314.55,5,5,08-11-2016,California,Active,13
CA-12055,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Houston,United States,Cathy Armstrong,0.8,2,1,05-09-2015,77036,CA-2015-162621,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",-25.2185,5,Central,4488,16.27,6,6,11-09-2015,Texas,Active,4
CA-12055,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Houston,United States,Cathy Armstrong,0.2,2,1,05-09-2015,77036,CA-2015-162621,OFF-SU-10003567,Stiletto Hand Letter Openers,-14.688,9,Central,4489,69.12,6,6,11-09-2015,Texas,Active,16
CA-12055,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Houston,United States,Cathy Armstrong,0.8,2,1,05-09-2015,77036,CA-2015-162621,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",-7.8225,3,Central,4490,4.47,6,6,11-09-2015,Texas,Active,4
CC-12670,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Craig Carreira,0.15,2,1,18-06-2017,90032,CA-2017-112753,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",75.593700000,9,West,4496,917.9235,5,5,23-06-2017,California,Active,5
CC-12670,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Craig Carreira,0,2,1,18-06-2017,90032,CA-2017-112753,OFF-PA-10002036,Xerox 1930,19.0512,6,West,4497,38.88,5,5,23-06-2017,California,Active,13
BF-11170,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Ben Ferrer,0.2,2,1,24-12-2014,90045,US-2014-138247,TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,17.3656,7,West,4504,173.656,5,5,29-12-2014,California,Active,14
BF-11170,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Ben Ferrer,0,2,1,24-12-2014,90045,US-2014-138247,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,101.3488,2,West,4505,361.96,5,5,29-12-2014,California,Active,2
BF-11170,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Ben Ferrer,0,2,1,24-12-2014,90045,US-2014-138247,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,13.1985,3,West,4506,62.85,5,5,29-12-2014,California,Active,1
BF-11170,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Ben Ferrer,0.2,2,1,24-12-2014,90045,US-2014-138247,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,51.1485,3,West,4507,818.376,5,5,29-12-2014,California,Active,14
BF-11170,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Ben Ferrer,0,2,1,24-12-2014,90045,US-2014-138247,OFF-ST-10002301,Tennsco Commercial Shelving,0.203400000,1,West,4508,20.34,5,5,29-12-2014,California,Active,15
BF-11170,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Ben Ferrer,0,2,1,24-12-2014,90045,US-2014-138247,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",5.5177,1,West,4509,23.99,5,5,29-12-2014,California,Active,10
LP-17095,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Phoenix,India,Liz Preis,0.7,2,1,02-10-2016,85023,CA-2016-118969,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",-40.1808,6,West,4513,54.792,1,1,03-10-2016,Arizona,Active,4
BW-11200,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Hampton,France,Ben Wallace,0,2,1,27-10-2016,23666,CA-2016-120873,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,75.6548,1,South,4515,290.98,5,5,01-11-2016,Virginia,Active,6
JW-16075,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Julia West,0,2,1,25-09-2016,94109,CA-2016-101385,OFF-AR-10004441,BIC Brite Liner Highlighters,6.9552,4,West,4519,16.56,6,6,01-10-2016,California,Active,3
LC-16930,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Richmond,United States,Linda Cazamias,0,2,1,20-02-2014,47374,CA-2014-109491,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,22.4316,3,Central,4521,62.31,6,6,26-02-2014,Indiana,Inactive,1
LC-16930,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Richmond,United States,Linda Cazamias,0,2,1,20-02-2014,47374,CA-2014-109491,FUR-FU-10000221,"Master Caster Door Stop, Brown",6.9088,4,Central,4522,20.32,6,6,26-02-2014,Indiana,Inactive,10
BP-11095,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Louisville,France,Bart Pistole,0.2,2,1,20-02-2017,80027,CA-2017-105445,OFF-FA-10001229,Staples,3.0654,3,West,4523,9.432,5,5,25-02-2017,Colorado,Inactive,9
VF-21715,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Seattle,United States,Vicky Freymann,0,2,1,08-07-2017,98115,CA-2017-138464,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",4.9104,3,West,4536,15.84,4,4,12-07-2017,Washington,Active,10
VF-21715,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Seattle,United States,Vicky Freymann,0.2,2,1,08-07-2017,98115,CA-2017-138464,OFF-BI-10001543,GBC VeloBinder Manual Binding System,30.2316,3,West,4537,86.376,4,4,12-07-2017,Washington,Active,4
VF-21715,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Seattle,United States,Vicky Freymann,0,2,1,08-07-2017,98115,CA-2017-138464,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,6.2016,3,West,4538,18.24,4,4,12-07-2017,Washington,Active,3
VF-21715,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Seattle,United States,Vicky Freymann,0,2,1,08-07-2017,98115,CA-2017-138464,OFF-AR-10004757,Crayola Colored Pencils,4.3296,4,West,4539,13.12,4,4,12-07-2017,Washington,Active,3
JF-15490,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Jeremy Farry,0.2,2,1,27-12-2014,94122,US-2014-106334,FUR-CH-10004886,Bevis Steel Folding Chairs,23.028,3,West,4553,230.28,6,6,02-01-2015,California,Active,6
JF-15490,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Jeremy Farry,0,2,1,27-12-2014,94122,US-2014-106334,OFF-PA-10003657,Xerox 1927,5.778,3,West,4554,12.84,6,6,02-01-2015,California,Active,13
DB-13660,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Houston,United States,Duane Benoit,0.8,2,1,08-11-2015,77095,CA-2015-111990,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,-17.2854,6,Central,4569,10.476,5,5,13-11-2015,Texas,Active,4
AB-10255,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Alejandro Ballentine,0.2,2,1,17-07-2017,90036,CA-2017-126662,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,89.997,2,West,4573,479.984,4,4,21-07-2017,California,Active,7
AP-10720,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,India,Anne Pryor,0.2,2,1,19-09-2016,19140,CA-2016-120250,FUR-FU-10003424,Nu-Dell Oak Frame,3.8448,3,East,4582,25.632,3,3,22-09-2016,Pennsylvania,Active,10
JB-16000,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,India,Joy Bell-,0.2,2,1,10-06-2016,19140,CA-2016-121993,OFF-LA-10003720,Avery 487,7.9704,8,East,4583,23.616,2,2,12-06-2016,Pennsylvania,Active,11
TC-21475,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Washington,France,Tony Chapman,0,2,1,05-12-2016,20016,CA-2016-140564,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.2288,8,East,4597,33.92,5,5,10-12-2016,District of Columbia,Active,3
BF-11170,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Jacksonville,France,Ben Ferrer,0.2,2,1,26-05-2015,28540,US-2015-113327,OFF-PA-10003790,Xerox 1991,5.9384,1,South,4603,18.272,3,3,29-05-2015,North Carolina,Active,13
BF-11170,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Jacksonville,France,Ben Ferrer,0.2,2,1,26-05-2015,28540,US-2015-113327,OFF-PA-10003134,Xerox 1937,53.8048,4,South,4604,153.728,3,3,29-05-2015,North Carolina,Active,13
BF-11170,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Jacksonville,France,Ben Ferrer,0.2,2,1,26-05-2015,28540,US-2015-113327,OFF-EN-10004459,Security-Tint Envelopes,4.4312,2,South,4605,12.224,3,3,29-05-2015,North Carolina,Active,8
BF-11170,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Jacksonville,France,Ben Ferrer,0.2,2,1,26-05-2015,28540,US-2015-113327,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,50.3832,7,South,4606,167.944,3,3,29-05-2015,North Carolina,Active,1
TH-21550,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Everett,United States,Tracy Hopkins,0,2,1,21-09-2015,02149,CA-2015-117800,TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,147.475,2,East,4618,589.9,5,5,26-09-2015,Massachusetts,Active,14
TH-21550,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Everett,United States,Tracy Hopkins,0,2,1,21-09-2015,02149,CA-2015-117800,FUR-CH-10000785,Global Ergonomic Managers Chair,141.1644,3,East,4619,542.94,5,5,26-09-2015,Massachusetts,Active,6
BD-11725,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Francisco,France,Bruce Degenhardt,0,2,1,03-08-2017,94122,CA-2017-168396,OFF-LA-10001297,Avery 473,24.84,5,West,4632,51.75,5,5,08-08-2017,California,Active,11
BD-11725,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",San Francisco,France,Bruce Degenhardt,0,2,1,03-08-2017,94122,CA-2017-168396,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",11.1564,3,West,4633,123.96,5,5,08-08-2017,California,Active,10
AP-10915,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,India,Arthur Prichep,0,2,1,27-04-2017,90045,CA-2017-168228,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",33.4584,4,West,4637,123.92,2,2,29-04-2017,California,Active,3
AP-10915,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,India,Arthur Prichep,0,2,1,27-04-2017,90045,CA-2017-168228,OFF-AR-10000390,Newell Chalk Holder,5.6994,3,West,4638,12.39,2,2,29-04-2017,California,Active,3
AP-10915,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,India,Arthur Prichep,0,2,1,27-04-2017,90045,CA-2017-168228,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,12.298,2,West,4639,47.3,2,2,29-04-2017,California,Active,3
JF-15565,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Newport News,United States,Jill Fjeld,0,2,1,11-09-2016,23602,CA-2016-102162,TEC-CO-10001943,Canon PC-428 Personal Copier,751.9624,8,South,4640,1599.92,5,5,16-09-2016,Virginia,Active,7
JF-15565,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Newport News,United States,Jill Fjeld,0,2,1,11-09-2016,23602,CA-2016-102162,OFF-EN-10002312,#10 Self-Seal White Envelopes,5.4341,1,South,4641,11.09,5,5,16-09-2016,Virginia,Active,8
HA-14905,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Fort Collins,France,Helen Abelman,0.7,2,1,22-10-2017,80525,CA-2017-130141,OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,-2.5344,4,West,4642,3.168,2,2,24-10-2017,Colorado,Active,4
HA-14905,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Fort Collins,France,Helen Abelman,0.2,2,1,22-10-2017,80525,CA-2017-130141,FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,-28.956800000,4,West,4643,579.136,2,2,24-10-2017,Colorado,Active,6
Co-12640,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Seattle,United States,Corey-Lock,0.2,2,1,02-08-2015,98105,CA-2015-147501,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,2.1492,2,West,4644,6.368,4,4,06-08-2015,Washington,Active,4
Co-12640,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Seattle,United States,Corey-Lock,0.2,2,1,02-08-2015,98105,CA-2015-147501,TEC-MA-10001972,Okidata C331dn Printer,41.88,2,West,4645,558.4,4,4,06-08-2015,Washington,Active,12
BC-11125,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Becky Castell,0.1,2,1,12-08-2016,10011,CA-2016-143910,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",-8.098000000,2,East,4646,145.764,4,4,16-08-2016,New York,Active,6
DB-13360,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Dennis Bolton,0.1,2,1,26-04-2016,10009,CA-2016-139556,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,62.7822,3,East,4648,434.646,5,5,01-05-2016,New York,Active,6
AH-10120,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Adrian Hane,0,2,1,08-04-2017,94110,CA-2017-150987,OFF-PA-10001878,Xerox 1891,114.9385,5,West,4651,244.55,4,4,12-04-2017,California,Active,13
AH-10120,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Adrian Hane,0,2,1,08-04-2017,94110,CA-2017-150987,OFF-PA-10002923,Xerox 1942,97.88,4,West,4652,195.76,4,4,12-04-2017,California,Active,13
PO-18850,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Jacksonville,United States,Patrick O'Brill,0.2,2,1,18-09-2016,32216,CA-2016-111409,OFF-LA-10002787,Avery 480,1.05,1,South,4664,3,4,4,22-09-2016,Florida,Active,11
AC-10450,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Pembroke Pines,United States,Amy Cox,0.7,2,1,22-09-2016,33024,CA-2016-116232,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,-6.0048,9,South,4665,7.506,4,4,26-09-2016,Florida,Active,4
AC-10450,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Pembroke Pines,United States,Amy Cox,0.2,2,1,22-09-2016,33024,CA-2016-116232,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",5.796,2,South,4666,16.56,4,4,26-09-2016,Florida,Active,11
DB-13555,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Fort Worth,United States,Dorothy Badders,0.8,2,1,06-05-2017,76106,US-2017-133200,OFF-BI-10002827,Avery Durable Poly Binders,-18.802,10,Central,4669,11.06,5,5,11-05-2017,Texas,Inactive,4
DB-13555,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Fort Worth,United States,Dorothy Badders,0.32,2,1,06-05-2017,76106,US-2017-133200,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",-119.1918,7,Central,4670,623.4648,5,5,11-05-2017,Texas,Inactive,5
DB-13555,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Fort Worth,United States,Dorothy Badders,0.2,2,1,06-05-2017,76106,US-2017-133200,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,-57.951,5,Central,4671,772.68,5,5,11-05-2017,Texas,Inactive,15
JF-15295,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Logan,United States,Jason Fortune-,0.2,2,1,14-03-2014,84321,CA-2014-114510,OFF-BI-10001617,GBC Wire Binding Combs,11.1672,4,West,4677,33.088,5,5,19-03-2014,Utah,Active,4
JF-15295,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Logan,United States,Jason Fortune-,0,2,1,14-03-2014,84321,CA-2014-114510,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,3.2392,1,West,4678,80.98,5,5,19-03-2014,Utah,Active,15
JF-15295,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Logan,United States,Jason Fortune-,0,2,1,14-03-2014,84321,CA-2014-114510,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,6.624,12,West,4679,82.8,5,5,19-03-2014,Utah,Active,1
JF-15295,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Logan,United States,Jason Fortune-,0,2,1,14-03-2014,84321,CA-2014-114510,OFF-ST-10003221,Staple magnet,5.7672,2,West,4680,21.36,5,5,19-03-2014,Utah,Active,15
JF-15295,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Logan,United States,Jason Fortune-,0.2,2,1,14-03-2014,84321,CA-2014-114510,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",20.1656,2,West,4681,62.048,5,5,19-03-2014,Utah,Active,4
HL-15040,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Richmond,United States,Hunter Lopez,0,2,1,24-06-2016,47374,CA-2016-101987,TEC-PH-10001305,Panasonic KX TS208W Corded phone,123.4548,9,Central,4688,440.91,6,6,30-06-2016,Indiana,Active,14
BP-11155,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lancaster,United States,Becky Pak,0.7,2,1,30-03-2017,17602,US-2017-154851,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",-4.7625,5,East,4689,5.715,4,4,03-04-2017,Pennsylvania,Active,4
CT-11995,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Tucson,India,Carol Triggs,0.2,2,1,20-12-2014,85705,CA-2014-138681,FUR-FU-10001876,"Computer Room Manger, 14""",10.3936,2,West,4690,51.968,2,2,22-12-2014,Arizona,Active,10
CT-11995,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Tucson,India,Carol Triggs,0.2,2,1,20-12-2014,85705,CA-2014-138681,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,21.5928,3,West,4691,71.976,2,2,22-12-2014,Arizona,Active,1
CT-11995,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Tucson,India,Carol Triggs,0.2,2,1,20-12-2014,85705,CA-2014-138681,FUR-CH-10004860,Global Low Back Tilter Chair,-42.4116,3,West,4692,242.352,2,2,22-12-2014,Arizona,Active,6
CT-11995,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Tucson,India,Carol Triggs,0.2,2,1,20-12-2014,85705,CA-2014-138681,OFF-PA-10000357,Xerox 1888,77.672,5,West,4693,221.92,2,2,22-12-2014,Arizona,Active,13
CT-11995,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Tucson,India,Carol Triggs,0.2,2,1,20-12-2014,85705,CA-2014-138681,OFF-PA-10003270,Xerox 1954,2.64,2,West,4694,8.448,2,2,22-12-2014,Arizona,Active,13
JL-15835,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Detroit,Australia,John Lee,0,2,1,17-12-2015,48205,US-2015-138121,OFF-BI-10000320,GBC Plastic Binding Combs,14.4648,4,Central,4695,29.52,0,0,17-12-2015,Michigan,Active,4
JL-15835,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Detroit,Australia,John Lee,0,2,1,17-12-2015,48205,US-2015-138121,FUR-CH-10003846,Hon Valutask Swivel Chairs,48.4704,3,Central,4696,302.94,0,0,17-12-2015,Michigan,Active,6
JL-15835,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Detroit,Australia,John Lee,0,2,1,17-12-2015,48205,US-2015-138121,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,38.4372,2,Central,4697,142.36,0,0,17-12-2015,Michigan,Active,6
